city_id,city_name,country,region,cost_of_living_index,rent_index,restaurant_price_index,latitude,longitude,travel_month,season,duration_days,num_travelers,accommodation_tier,travel_style,activity_density,flight_distance_km,num_stops,seasonality_multiplier,total_cost
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,9,shoulder,3,3,luxury,explorer,high,6796.3,1,1.2,4328.17
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,2,off-peak,7,4,mid,explorer,high,5422.0,2,1.0,6951.68
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,4,shoulder,5,4,luxury,explorer,high,7925.3,1,1.2,7057.3
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,3,off-peak,7,3,budget,luxury,high,10851.7,2,1.0,8542.23
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,10,shoulder,14,4,luxury,luxury,low,13932.0,3,1.2,13370.97
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,5,shoulder,5,3,budget,explorer,high,16309.8,1,1.2,7015.93
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,3,off-peak,5,3,budget,backpacker,low,15332.5,1,1.0,5822.91
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,11,off-peak,14,1,luxury,explorer,high,8069.8,3,1.0,3145.54
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,2,off-peak,7,1,budget,luxury,high,11008.1,2,1.0,3128.38
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,8,peak,7,3,budget,luxury,high,12538.0,2,1.5,7926.55
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,2,off-peak,5,3,mid,explorer,medium,0.0,1,1.0,2773.66
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,10,shoulder,21,3,luxury,luxury,low,3359.4,3,1.2,10728.44
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,6,peak,10,2,budget,explorer,low,8526.2,2,1.5,3816.76
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,4,shoulder,21,4,mid,explorer,low,2489.0,3,1.2,8104.65
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,8,peak,10,4,mid,explorer,medium,550.4,2,1.5,6760.31
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,9,shoulder,3,2,luxury,luxury,low,5837.2,1,1.2,3841.72
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,3,off-peak,14,2,mid,luxury,high,6889.9,3,1.0,8502.63
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,2,off-peak,21,1,budget,luxury,high,6166.1,3,1.0,6181.27
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,7,peak,14,2,budget,luxury,medium,5863.2,3,1.5,11444.44
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,9,shoulder,14,4,luxury,backpacker,medium,6572.5,3,1.2,7476.96
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,10,shoulder,21,3,budget,explorer,high,6796.3,3,1.2,13648.53
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,9,shoulder,3,4,mid,luxury,low,5422.0,1,1.2,5033.49
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,10,shoulder,21,2,luxury,backpacker,medium,7925.3,3,1.2,5490.62
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,3,off-peak,5,2,luxury,luxury,medium,10851.7,1,1.0,4843.01
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,8,peak,5,1,mid,explorer,low,13932.0,1,1.5,1987.92
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,1,off-peak,21,2,luxury,explorer,medium,16309.8,3,1.0,6582.56
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,1,off-peak,3,3,budget,luxury,high,15332.5,1,1.0,7457.21
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,11,off-peak,7,3,luxury,luxury,high,8069.8,2,1.0,7284.86
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,6,peak,14,1,luxury,explorer,medium,11008.1,3,1.5,6063.24
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,4,shoulder,14,4,mid,explorer,medium,12538.0,3,1.2,9985.33
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,1,off-peak,14,2,mid,backpacker,low,0.0,3,1.0,2787.77
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,2,off-peak,14,3,budget,backpacker,low,3359.4,3,1.0,2810.01
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,2,off-peak,21,2,mid,explorer,high,8526.2,3,1.0,7695.99
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,2,off-peak,10,4,mid,backpacker,high,2489.0,2,1.0,5524.9
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,1,off-peak,5,1,budget,luxury,high,550.4,1,1.0,1638.05
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,3,off-peak,5,1,luxury,backpacker,low,5837.2,1,1.0,1725.49
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,9,shoulder,10,1,luxury,luxury,high,6889.9,2,1.2,5164.17
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,5,shoulder,3,2,mid,luxury,medium,6166.1,1,1.2,3177.14
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,7,peak,14,2,luxury,backpacker,high,5863.2,3,1.5,7449.59
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,11,off-peak,14,3,budget,luxury,high,6572.5,3,1.0,10514.73
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,10,shoulder,3,2,mid,explorer,low,6796.3,1,1.2,2647.29
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,2,off-peak,3,2,luxury,luxury,high,5422.0,1,1.0,2905.7
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,2,off-peak,5,4,luxury,luxury,low,7925.3,1,1.0,7377.14
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,9,shoulder,14,1,budget,explorer,high,10851.7,3,1.2,3680.72
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,1,off-peak,21,4,luxury,explorer,medium,13932.0,3,1.0,13401.7
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,1,off-peak,21,4,budget,explorer,medium,16309.8,3,1.0,11851.1
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,12,peak,14,1,mid,backpacker,medium,15332.5,3,1.5,4498.4
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,8,peak,5,1,mid,luxury,high,8069.8,1,1.5,2231.49
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,12,peak,21,1,luxury,luxury,low,11008.1,3,1.5,10974.36
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,9,shoulder,3,4,luxury,backpacker,high,12538.0,1,1.2,7017.61
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,2,off-peak,5,4,luxury,luxury,medium,0.0,1,1.0,6680.83
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,5,shoulder,14,4,luxury,explorer,high,3359.4,3,1.2,8893.35
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,4,shoulder,10,4,budget,explorer,high,8526.2,2,1.2,9996.07
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,9,shoulder,10,3,mid,luxury,medium,2489.0,2,1.2,6949.44
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,3,off-peak,21,1,luxury,backpacker,medium,550.4,3,1.0,3713.62
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,12,peak,5,1,budget,luxury,medium,5837.2,1,1.5,2805.63
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,10,shoulder,21,1,budget,explorer,high,6889.9,3,1.2,4190.6
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,1,off-peak,3,2,mid,luxury,medium,6166.1,1,1.0,3011.12
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,6,peak,3,1,luxury,explorer,medium,5863.2,1,1.5,1828.1
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,10,shoulder,21,3,luxury,luxury,low,6572.5,3,1.2,15473.59
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,11,off-peak,10,4,budget,backpacker,high,6796.3,2,1.0,7750.84
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,9,shoulder,7,2,budget,luxury,high,5422.0,2,1.2,4678.87
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,3,off-peak,21,1,mid,backpacker,high,7925.3,3,1.0,3414.26
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,1,off-peak,5,1,mid,explorer,medium,10851.7,1,1.0,1864.91
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,4,shoulder,14,1,luxury,luxury,low,13932.0,3,1.2,3663.35
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,2,off-peak,14,3,luxury,luxury,high,16309.8,3,1.0,10832.16
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,5,shoulder,5,2,mid,explorer,high,15332.5,1,1.2,5840.19
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,1,off-peak,7,2,mid,luxury,low,8069.8,2,1.0,3624.78
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,6,peak,3,3,luxury,luxury,medium,11008.1,1,1.5,6922.84
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,12,peak,10,4,luxury,explorer,low,12538.0,2,1.5,8584.75
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,8,peak,21,4,luxury,backpacker,medium,0.0,3,1.5,13840.36
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,2,off-peak,7,1,mid,luxury,low,3359.4,2,1.0,1312.43
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,6,peak,10,3,luxury,luxury,low,8526.2,2,1.5,8964.17
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,12,peak,7,2,mid,backpacker,medium,2489.0,2,1.5,1789.87
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,2,off-peak,14,2,mid,explorer,medium,550.4,3,1.0,3607.33
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,4,shoulder,14,3,budget,luxury,high,5837.2,3,1.2,16959.98
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,12,peak,5,2,luxury,backpacker,medium,6889.9,1,1.5,3262.11
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,4,shoulder,5,2,budget,luxury,medium,6166.1,1,1.2,4014.18
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,2,off-peak,21,4,luxury,backpacker,high,5863.2,3,1.0,15128.22
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,1,off-peak,10,3,luxury,explorer,medium,6572.5,2,1.0,6243.68
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,10,shoulder,7,4,budget,luxury,medium,6796.3,2,1.2,9941.25
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,7,peak,5,2,budget,luxury,medium,5422.0,1,1.5,3732.13
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,9,shoulder,7,4,luxury,backpacker,medium,7925.3,2,1.2,6370.15
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,2,off-peak,21,4,mid,luxury,low,10851.7,3,1.0,19923.1
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,10,shoulder,3,3,mid,luxury,medium,13932.0,1,1.2,5929.71
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,3,off-peak,14,3,budget,explorer,medium,16309.8,3,1.0,8409.94
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,3,off-peak,10,4,budget,explorer,high,15332.5,2,1.0,12551.3
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,6,peak,7,4,mid,explorer,low,8069.8,2,1.5,5645.7
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,11,off-peak,5,1,luxury,explorer,low,11008.1,1,1.0,2158.97
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,9,shoulder,10,4,budget,backpacker,high,12538.0,2,1.2,9736.92
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,3,off-peak,10,4,budget,luxury,high,0.0,2,1.0,14507.88
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,9,shoulder,21,3,mid,explorer,medium,3359.4,3,1.2,6530.88
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,7,peak,3,2,budget,backpacker,medium,8526.2,1,1.5,2517.7
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,8,peak,21,1,mid,luxury,medium,2489.0,3,1.5,5818.02
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,9,shoulder,7,3,budget,explorer,low,550.4,2,1.2,2859.09
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,6,peak,21,2,luxury,luxury,high,5837.2,3,1.5,20864.41
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,5,shoulder,7,3,luxury,luxury,medium,6889.9,2,1.2,8461.53
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,12,peak,10,1,mid,luxury,medium,6166.1,2,1.5,3431.28
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,3,off-peak,21,3,mid,luxury,high,5863.2,3,1.0,20694.71
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,10,shoulder,10,1,budget,backpacker,medium,6572.5,2,1.2,1683.73
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,5,shoulder,21,3,luxury,luxury,medium,6796.3,3,1.2,20993.18
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,5,shoulder,10,3,luxury,luxury,high,5422.0,2,1.2,10462.77
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,3,off-peak,3,2,luxury,backpacker,high,7925.3,1,1.0,2712.49
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,5,shoulder,21,1,budget,backpacker,medium,10851.7,3,1.2,3217.8
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,8,peak,14,1,budget,explorer,high,13932.0,3,1.5,3429.92
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,2,off-peak,3,3,luxury,backpacker,low,16309.8,1,1.0,5343.08
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,5,shoulder,5,2,luxury,explorer,medium,15332.5,1,1.2,5007.33
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,11,off-peak,5,2,luxury,backpacker,low,8069.8,1,1.0,2777.29
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,6,peak,10,4,luxury,explorer,high,11008.1,2,1.5,14052.06
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,8,peak,5,2,luxury,luxury,medium,12538.0,1,1.5,4293.88
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,10,shoulder,10,3,mid,explorer,high,0.0,2,1.2,6540.32
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,4,shoulder,3,4,mid,explorer,medium,3359.4,1,1.2,2497.65
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,1,off-peak,14,2,mid,explorer,medium,8526.2,3,1.0,4781.68
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,9,shoulder,3,4,mid,explorer,low,2489.0,1,1.2,2226.44
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,10,shoulder,5,1,luxury,explorer,low,550.4,1,1.2,1169.77
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,7,peak,14,4,mid,backpacker,low,5837.2,3,1.5,8449.83
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,7,peak,5,3,budget,explorer,high,6889.9,1,1.5,5155.83
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,4,shoulder,14,3,mid,luxury,high,6166.1,3,1.2,13086.52
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,4,shoulder,3,2,budget,explorer,low,5863.2,1,1.2,2369.36
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,11,off-peak,10,4,mid,luxury,high,6572.5,2,1.0,10922.82
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,3,off-peak,3,1,budget,backpacker,medium,6796.3,1,1.0,1172.56
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,5,shoulder,5,4,luxury,backpacker,low,5422.0,1,1.2,4516.51
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,4,shoulder,7,4,mid,explorer,medium,7925.3,2,1.2,7030.41
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,8,peak,21,1,mid,backpacker,low,10851.7,3,1.5,3869.06
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,2,off-peak,14,4,budget,backpacker,medium,13932.0,3,1.0,9477.48
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,7,peak,3,1,luxury,backpacker,medium,16309.8,1,1.5,2117.51
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,12,peak,3,2,mid,luxury,low,15332.5,1,1.5,5054.95
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,9,shoulder,21,2,mid,explorer,high,8069.8,3,1.2,8419.46
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,3,off-peak,21,1,luxury,luxury,high,11008.1,3,1.0,8628.77
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,2,off-peak,7,4,luxury,explorer,low,12538.0,2,1.0,7094.7
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,11,off-peak,5,1,budget,luxury,medium,0.0,1,1.0,1726.44
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,6,peak,3,2,mid,luxury,low,3359.4,1,1.5,1775.41
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,1,off-peak,14,4,luxury,luxury,low,8526.2,3,1.0,12175.53
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,6,peak,3,2,budget,explorer,low,2489.0,1,1.5,1185.59
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,11,off-peak,3,1,mid,luxury,low,550.4,1,1.0,814.81
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,12,peak,14,1,budget,explorer,low,5837.2,3,1.5,3172.38
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,11,off-peak,7,4,luxury,backpacker,low,6889.9,2,1.0,5977.1
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,12,peak,10,3,luxury,backpacker,medium,6166.1,2,1.5,6342.99
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,8,peak,14,3,luxury,luxury,medium,5863.2,3,1.5,17969.35
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,4,shoulder,14,2,luxury,explorer,medium,6572.5,3,1.2,5360.0
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,10,shoulder,14,2,budget,luxury,low,6796.3,3,1.2,8015.51
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,8,peak,7,3,luxury,explorer,medium,5422.0,2,1.5,5839.49
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,7,peak,21,2,budget,luxury,medium,7925.3,3,1.5,12287.76
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,10,shoulder,5,3,luxury,backpacker,high,10851.7,1,1.2,6448.27
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,4,shoulder,14,4,luxury,backpacker,high,13932.0,3,1.2,11707.1
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,5,shoulder,7,4,luxury,explorer,low,16309.8,2,1.2,9270.58
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,1,off-peak,5,2,budget,backpacker,low,15332.5,1,1.0,4188.3
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,8,peak,5,1,budget,luxury,high,8069.8,1,1.5,2303.32
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,9,shoulder,14,3,budget,explorer,low,11008.1,3,1.2,7893.01
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,10,shoulder,21,1,budget,backpacker,high,12538.0,3,1.2,3086.28
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,2,off-peak,10,1,mid,luxury,high,0.0,2,1.0,4103.12
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,7,peak,7,1,luxury,explorer,high,3359.4,2,1.5,1849.53
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,5,shoulder,3,2,luxury,backpacker,low,8526.2,1,1.2,2542.57
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,12,peak,5,4,budget,backpacker,high,2489.0,1,1.5,3337.16
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,3,off-peak,14,4,luxury,backpacker,high,550.4,3,1.0,7549.79
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,10,shoulder,7,4,luxury,luxury,medium,5837.2,2,1.2,12570.21
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,3,off-peak,14,4,luxury,explorer,high,6889.9,3,1.0,12452.56
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,3,off-peak,14,4,mid,explorer,high,6166.1,3,1.0,11625.75
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,6,peak,10,4,luxury,explorer,high,5863.2,2,1.5,12453.11
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,4,shoulder,14,2,mid,luxury,high,6572.5,3,1.2,8165.48
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,8,peak,10,1,luxury,backpacker,medium,6796.3,2,1.5,3396.67
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,10,shoulder,3,2,mid,backpacker,medium,5422.0,1,1.2,2142.76
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,6,peak,3,3,luxury,luxury,high,7925.3,1,1.5,5674.56
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,10,shoulder,14,2,budget,backpacker,medium,10851.7,3,1.2,4713.37
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,6,peak,14,2,budget,explorer,medium,13932.0,3,1.5,5750.16
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,2,off-peak,14,4,luxury,backpacker,high,16309.8,3,1.0,12775.38
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,8,peak,5,4,luxury,luxury,high,15332.5,1,1.5,14953.36
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,2,off-peak,14,3,budget,luxury,high,8069.8,3,1.0,9792.97
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,6,peak,7,4,mid,backpacker,low,11008.1,2,1.5,7986.4
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,12,peak,21,1,luxury,luxury,medium,12538.0,3,1.5,5918.55
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,6,peak,14,2,mid,luxury,high,0.0,3,1.5,14590.77
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,4,shoulder,5,1,luxury,luxury,medium,3359.4,1,1.2,1581.51
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,10,shoulder,14,1,budget,explorer,medium,8526.2,3,1.2,2403.78
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,7,peak,5,2,mid,backpacker,medium,2489.0,1,1.5,1485.09
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,7,peak,7,1,mid,luxury,medium,550.4,2,1.5,2789.36
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,12,peak,5,2,mid,luxury,low,5837.2,1,1.5,4916.14
